year,sex,age_group,country,mortality_rate
2063,f,91,s,4825.39
2064,f,91,s,4772.28
2065,f,91,s,4719.76
2066,f,91,s,4667.82
2067,f,91,s,4616.45
2068,f,91,s,4565.65
2069,f,91,s,4515.4
2070,f,91,s,4465.71
1981,f,92,s,13208.66
1982,f,92,s,13075.38
1983,f,92,s,12943.35
1984,f,92,s,12812.55
1985,f,92,s,12682.98
1986,f,92,s,12554.63
1987,f,92,s,12427.48
1988,f,92,s,12301.54
1989,f,92,s,12176.79
1990,f,92,s,12053.21
1991,f,92,s,11930.81
1992,f,92,s,11809.57
1993,f,92,s,11689.48
1994,f,92,s,11570.53
1995,f,92,s,11452.72
1996,f,92,s,11336.03
1997,f,92,s,11220.46
1998,f,92,s,11106.0
1999,f,92,s,10992.63
2000,f,92,s,10880.35
2001,f,92,s,10769.15
2002,f,92,s,10659.02
2003,f,92,s,10549.95
2004,f,92,s,10441.93
2005,f,92,s,10334.96
2006,f,92,s,10229.02
2007,f,92,s,10124.11
2008,f,92,s,10020.22
2009,f,92,s,9917.33
2010,f,92,s,9815.45
2011,f,92,s,9714.55
2012,f,92,s,9614.64
2013,f,92,s,9515.71
2014,f,92,s,9417.74
2015,f,92,s,9320.73
2016,f,92,s,9224.67
2017,f,92,s,9129.55
2018,f,92,s,9035.37
2019,f,92,s,8942.11
2020,f,92,s,8849.76
2021,f,92,s,8758.33
2022,f,92,s,8667.8
2023,f,92,s,8578.16
2024,f,92,s,8489.4
2025,f,92,s,8401.52
2026,f,92,s,8314.52
2027,f,92,s,8228.37
2028,f,92,s,8143.12
2029,f,92,s,8058.75
2030,f,92,s,7975.25
2031,f,92,s,7892.62
2032,f,92,s,7810.84
2033,f,92,s,7729.92
2034,f,92,s,7649.83
2035,f,92,s,7570.57
2036,f,92,s,7492.13
2037,f,92,s,7414.5
2038,f,92,s,7337.68
2039,f,92,s,7261.66
2040,f,92,s,7186.42
2041,f,92,s,7111.96
2042,f,92,s,7038.28
2043,f,92,s,6965.35
2044,f,92,s,6893.19
2045,f,92,s,6821.77
2046,f,92,s,6751.09
2047,f,92,s,6681.14
2048,f,92,s,6611.92
2049,f,92,s,6543.41
2050,f,92,s,6475.61
2051,f,92,s,6408.52
2052,f,92,s,6342.12
2053,f,92,s,6276.41
2054,f,92,s,6211.38
2055,f,92,s,6147.03
2056,f,92,s,6083.34
2057,f,92,s,6020.31
2058,f,92,s,5957.93
2059,f,92,s,5896.2
2060,f,92,s,5835.11
2061,f,92,s,5774.66
2062,f,92,s,5714.83
2063,f,92,s,5655.61
2064,f,92,s,5597.02
2065,f,92,s,5539.03
2066,f,92,s,5481.64
2067,f,92,s,5424.84
2068,f,92,s,5368.64
2069,f,92,s,5313.01
2070,f,92,s,5257.96
1981,f,93,s,14653.7
1982,f,93,s,14515.3
1983,f,93,s,14378.09
1984,f,93,s,14242.08
1985,f,93,s,14107.25
1986,f,93,s,13973.6
1987,f,93,s,13841.11
1988,f,93,s,13709.77
1989,f,93,s,13579.59
1990,f,93,s,13450.54
1991,f,93,s,13322.63
1992,f,93,s,13195.85
1993,f,93,s,13070.18
1994,f,93,s,12945.62
1995,f,93,s,12822.16
1996,f,93,s,12699.79
1997,f,93,s,12578.51
1998,f,93,s,12458.3
1999,f,93,s,12339.16
2000,f,93,s,12221.09
2001,f,93,s,12104.06
2002,f,93,s,11988.08
2003,f,93,s,11873.14
2004,f,93,s,11759.23
2005,f,93,s,11646.34
2006,f,93,s,11534.47
2007,f,93,s,11423.6
2008,f,93,s,11313.72
2009,f,93,s,11204.84
2010,f,93,s,11096.95
2011,f,93,s,10990.02
2012,f,93,s,10884.07
2013,f,93,s,10779.08
2014,f,93,s,10675.04
2015,f,93,s,10571.94
2016,f,93,s,10469.79
2017,f,93,s,10368.56
2018,f,93,s,10268.26
2019,f,93,s,10168.87
2020,f,93,s,10070.4
2021,f,93,s,9972.82
2022,f,93,s,9876.14
2023,f,93,s,9780.35
2024,f,93,s,9685.43
2025,f,93,s,9591.39
2026,f,93,s,9498.22
2027,f,93,s,9405.95
2028,f,93,s,9314.57
2029,f,93,s,9224.09
2030,f,93,s,9134.48
2031,f,93,s,9045.74
2032,f,93,s,8957.87
2033,f,93,s,8870.85
2034,f,93,s,8784.67
2035,f,93,s,8699.34
2036,f,93,s,8614.83
2037,f,93,s,8531.14
2038,f,93,s,8448.26
2039,f,93,s,8366.19
2040,f,93,s,8284.92
2041,f,93,s,8204.44
2042,f,93,s,8124.74
2043,f,93,s,8045.81
2044,f,93,s,7967.65
2045,f,93,s,7890.25
2046,f,93,s,7813.6
2047,f,93,s,7737.69
2048,f,93,s,7662.53
2049,f,93,s,7588.09
2050,f,93,s,7514.37
2051,f,93,s,7441.38
2052,f,93,s,7369.09
2053,f,93,s,7297.5
2054,f,93,s,7226.61
2055,f,93,s,7156.41
2056,f,93,s,7086.89
2057,f,93,s,7018.04
2058,f,93,s,6949.87
2059,f,93,s,6882.35
2060,f,93,s,6815.49
2061,f,93,s,6749.28
2062,f,93,s,6683.72
2063,f,93,s,6618.79
2064,f,93,s,6554.49
2065,f,93,s,6490.82
2066,f,93,s,6427.77
2067,f,93,s,6365.32
2068,f,93,s,6303.49
2069,f,93,s,6242.25
2070,f,93,s,6181.61
1981,f,94,s,16225.73
1982,f,94,s,16082.95
1983,f,94,s,15941.3
1984,f,94,s,15800.79
1985,f,94,s,15661.4
1986,f,94,s,15523.12
1987,f,94,s,15385.95
1988,f,94,s,15249.89
1989,f,94,s,15114.92
1990,f,94,s,14981.04
1991,f,94,s,14848.24
1992,f,94,s,14716.52
1993,f,94,s,14585.86
1994,f,94,s,14456.27
1995,f,94,s,14327.73
1996,f,94,s,14200.24
1997,f,94,s,14073.79
1998,f,94,s,13948.37
1999,f,94,s,13823.99
2000,f,94,s,13700.62
2001,f,94,s,13578.27
2002,f,94,s,13456.92
2003,f,94,s,13336.58
2004,f,94,s,13217.23
2005,f,94,s,13098.86
2006,f,94,s,12981.48
2007,f,94,s,12865.07
2008,f,94,s,12749.63
2009,f,94,s,12635.15
2010,f,94,s,12521.63
2011,f,94,s,12409.05
2012,f,94,s,12297.41
2013,f,94,s,12186.71
2014,f,94,s,12076.94
2015,f,94,s,11968.09
2016,f,94,s,11860.15
2017,f,94,s,11753.12
2018,f,94,s,11646.99
2019,f,94,s,11541.76
2020,f,94,s,11437.42
2021,f,94,s,11333.96
2022,f,94,s,11231.38
2023,f,94,s,11129.67
2024,f,94,s,11028.82
2025,f,94,s,10928.84
2026,f,94,s,10829.75
2027,f,94,s,10731.57
2028,f,94,s,10634.27
2029,f,94,s,10537.86
2030,f,94,s,10442.32
2031,f,94,s,10347.65
2032,f,94,s,10253.84
2033,f,94,s,10160.88
2034,f,94,s,10068.76
2035,f,94,s,9977.47
2036,f,94,s,9887.01
2037,f,94,s,9797.38
2038,f,94,s,9708.55
2039,f,94,s,9620.53
2040,f,94,s,9533.31
2041,f,94,s,9446.88
2042,f,94,s,9361.23
2043,f,94,s,9276.36
2044,f,94,s,9192.26
2045,f,94,s,9108.92
2046,f,94,s,9026.34
2047,f,94,s,8944.51
2048,f,94,s,8863.41
2049,f,94,s,8783.06
2050,f,94,s,8703.43
2051,f,94,s,8624.52
2052,f,94,s,8546.33
2053,f,94,s,8468.85
2054,f,94,s,8392.07
2055,f,94,s,8315.98
2056,f,94,s,8240.59
2057,f,94,s,8165.88
2058,f,94,s,8091.85
2059,f,94,s,8018.48
2060,f,94,s,7945.79
2061,f,94,s,7873.75
2062,f,94,s,7802.36
2063,f,94,s,7731.63
2064,f,94,s,7661.53
2065,f,94,s,7592.07
2066,f,94,s,7523.24
2067,f,94,s,7455.03
2068,f,94,s,7387.44
2069,f,94,s,7320.47
2070,f,94,s,7254.1
1981,f,95,s,18034.02
1982,f,95,s,17886.94
1983,f,95,s,17740.93
1984,f,95,s,17595.98
1985,f,95,s,17452.09
1986,f,95,s,17309.26
1987,f,95,s,17167.46
1988,f,95,s,17026.71
1989,f,95,s,16887.0
1990,f,95,s,16748.31
1991,f,95,s,16610.65
1992,f,95,s,16474.0
1993,f,95,s,16338.37
1994,f,95,s,16203.75
1995,f,95,s,16070.12
1996,f,95,s,15937.5
1997,f,95,s,15805.86
1998,f,95,s,15675.21
1999,f,95,s,15545.54
2000,f,95,s,15416.84
2001,f,95,s,15289.11
2002,f,95,s,15162.34
2003,f,95,s,15036.53
2004,f,95,s,14911.67
2005,f,95,s,14787.76
2006,f,95,s,14664.78
2007,f,95,s,14542.75
2008,f,95,s,14421.64
2009,f,95,s,14301.45
2010,f,95,s,14182.18
2011,f,95,s,14063.83
2012,f,95,s,13946.38
2013,f,95,s,13829.83
2014,f,95,s,13714.18
2015,f,95,s,13599.42
2016,f,95,s,13485.55
2017,f,95,s,13372.55
2018,f,95,s,13260.43
2019,f,95,s,13149.17
2020,f,95,s,13038.78
2021,f,95,s,12929.25
2022,f,95,s,12820.57
2023,f,95,s,12712.73
2024,f,95,s,12605.74
2025,f,95,s,12499.64
2026,f,95,s,12394.44
2027,f,95,s,12290.13
2028,f,95,s,12186.69
2029,f,95,s,12084.12
2030,f,95,s,11982.42
2031,f,95,s,11881.57
2032,f,95,s,11781.57
2033,f,95,s,11682.41
2034,f,95,s,11584.09
2035,f,95,s,11486.6
2036,f,95,s,11389.92
2037,f,95,s,11294.06
2038,f,95,s,11199.01
2039,f,95,s,11104.75
2040,f,95,s,11011.29
2041,f,95,s,10918.62
2042,f,95,s,10826.72
2043,f,95,s,10735.6
2044,f,95,s,10645.25
2045,f,95,s,10555.65
2046,f,95,s,10466.81
2047,f,95,s,10378.72
2048,f,95,s,10291.37
2049,f,95,s,10204.76
2050,f,95,s,10118.87
2051,f,95,s,10033.71
2052,f,95,s,9949.26
2053,f,95,s,9865.52
2054,f,95,s,9782.49
2055,f,95,s,9700.16
2056,f,95,s,9618.52
2057,f,95,s,9537.57
2058,f,95,s,9457.3
2059,f,95,s,9377.7
2060,f,95,s,9298.78
2061,f,95,s,9220.52
2062,f,95,s,9142.91
2063,f,95,s,9065.96
2064,f,95,s,8989.66
2065,f,95,s,8914.0
2066,f,95,s,8838.98
2067,f,95,s,8764.59
2068,f,95,s,8690.82
2069,f,95,s,8617.68
2070,f,95,s,8545.15
1981,f,96,s,20015.22
1982,f,96,s,19864.84
1983,f,96,s,19715.44
1984,f,96,s,19567.03
1985,f,96,s,19419.59
1986,f,96,s,19273.14
1987,f,96,s,19127.65
1988,f,96,s,18983.13
1989,f,96,s,18839.57
1990,f,96,s,18696.97
1991,f,96,s,18555.32
1992,f,96,s,18414.62
1993,f,96,s,18274.86
1994,f,96,s,18136.05
1995,f,96,s,17998.17
1996,f,96,s,17861.22
1997,f,96,s,17725.21
1998,f,96,s,17590.11
1999,f,96,s,17455.93
2000,f,96,s,17322.67
2001,f,96,s,17190.31
2002,f,96,s,17058.86
2003,f,96,s,16928.31
2004,f,96,s,16798.66
2005,f,96,s,16669.9
2006,f,96,s,16542.03
2007,f,96,s,16415.04
2008,f,96,s,16288.92
2009,f,96,s,16163.68
2010,f,96,s,16039.31
2011,f,96,s,15915.81
2012,f,96,s,15793.16
2013,f,96,s,15671.37
2014,f,96,s,15550.43
2015,f,96,s,15430.34
2016,f,96,s,15311.09
2017,f,96,s,15192.68
2018,f,96,s,15075.1
2019,f,96,s,14958.35
2020,f,96,s,14842.42
2021,f,96,s,14727.32
2022,f,96,s,14613.02
2023,f,96,s,14499.54
2024,f,96,s,14386.94
2025,f,96,s,14275.22
2026,f,96,s,14164.36
2027,f,96,s,14054.36
2028,f,96,s,13945.22
2029,f,96,s,13836.92
2030,f,96,s,13729.47
2031,f,96,s,13622.85
2032,f,96,s,13517.06
2033,f,96,s,13412.09
2034,f,96,s,13307.93
2035,f,96,s,13204.58
2036,f,96,s,13102.04
2037,f,96,s,13000.29
2038,f,96,s,12899.34
2039,f,96,s,12799.16
2040,f,96,s,12699.77
2041,f,96,s,12601.14
2042,f,96,s,12503.29
2043,f,96,s,12406.19
2044,f,96,s,12309.84
2045,f,96,s,12214.25
2046,f,96,s,12119.4
2047,f,96,s,12025.28
2048,f,96,s,11931.89
2049,f,96,s,11839.23
2050,f,96,s,11747.29
2051,f,96,s,11656.07
2052,f,96,s,11565.55
2053,f,96,s,11475.73
2054,f,96,s,11386.61
2055,f,96,s,11298.19
2056,f,96,s,11210.45
2057,f,96,s,11123.39
2058,f,96,s,11037.01
2059,f,96,s,10951.3
2060,f,96,s,10866.25
2061,f,96,s,10781.87
2062,f,96,s,10698.14
2063,f,96,s,10615.06
2064,f,96,s,10532.63
2065,f,96,s,10450.83
2066,f,96,s,10369.67
2067,f,96,s,10289.14
2068,f,96,s,10209.24
2069,f,96,s,10129.96
2070,f,96,s,10051.29
1981,f,97,s,22161.16
1982,f,97,s,22008.79
1983,f,97,s,21857.32
1984,f,97,s,21706.74
1985,f,97,s,21557.05
1986,f,97,s,21408.25
1987,f,97,s,21260.33
1988,f,97,s,21113.29
1989,f,97,s,20967.13
1990,f,97,s,20821.84
1991,f,97,s,20677.43
1992,f,97,s,20533.88
1993,f,97,s,20391.19
1994,f,97,s,20249.37
1995,f,97,s,20108.4
1996,f,97,s,19968.29
1997,f,97,s,19829.04
1998,f,97,s,19690.63
1999,f,97,s,19553.06
2000,f,97,s,19416.34
2001,f,97,s,19280.45
2002,f,97,s,19145.4
2003,f,97,s,19011.18
2004,f,97,s,18877.79
2005,f,97,s,18745.22
2006,f,97,s,18613.48
2007,f,97,s,18482.55
2008,f,97,s,18352.43
2009,f,97,s,18223.13
2010,f,97,s,18094.64
2011,f,97,s,17966.94
2012,f,97,s,17840.05
2013,f,97,s,17713.96
2014,f,97,s,17588.66
2015,f,97,s,17464.15
2016,f,97,s,17340.42
2017,f,97,s,17217.48
2018,f,97,s,17095.32
2019,f,97,s,16973.93
2020,f,97,s,16853.32
2021,f,97,s,16733.48
2022,f,97,s,16614.39
2023,f,97,s,16496.16
2024,f,97,s,16378.77
2025,f,97,s,16262.21
2026,f,97,s,16146.49
2027,f,97,s,16031.58
2028,f,97,s,15917.5
2029,f,97,s,15804.23
2030,f,97,s,15691.76
2031,f,97,s,15580.09
2032,f,97,s,15469.22
2033,f,97,s,15359.13
2034,f,97,s,15249.83
2035,f,97,s,15141.31
2036,f,97,s,15033.56
2037,f,97,s,14926.58
2038,f,97,s,14820.36
2039,f,97,s,14714.89
2040,f,97,s,14610.17
2041,f,97,s,14506.2
2042,f,97,s,14402.97
2043,f,97,s,14300.48
2044,f,97,s,14198.71
2045,f,97,s,14097.67
2046,f,97,s,13997.35
2047,f,97,s,13897.74
2048,f,97,s,13798.84
2049,f,97,s,13700.64
2050,f,97,s,13603.14
2051,f,97,s,13506.34
2052,f,97,s,13410.22
2053,f,97,s,13314.79
2054,f,97,s,13220.04
2055,f,97,s,13125.96
2056,f,97,s,13032.55
2057,f,97,s,12939.81
2058,f,97,s,12847.73
2059,f,97,s,12756.3
2060,f,97,s,12665.52
2061,f,97,s,12575.39
2062,f,97,s,12485.9
2063,f,97,s,12397.05
2064,f,97,s,12308.82
2065,f,97,s,12221.23
2066,f,97,s,12134.26
2067,f,97,s,12047.91
2068,f,97,s,11962.17
2069,f,97,s,11877.05
2070,f,97,s,11792.53
1981,f,98,s,24515.09
1982,f,98,s,24362.08
1983,f,98,s,24209.87
1984,f,98,s,24058.46
1985,f,98,s,23907.83
1986,f,98,s,23758.0
1987,f,98,s,23608.95
1988,f,98,s,23460.68
1989,f,98,s,23313.2
1990,f,98,s,23166.5
1991,f,98,s,23020.57
1992,f,98,s,22875.43
1993,f,98,s,22731.06
1994,f,98,s,22587.46
1995,f,98,s,22444.63
1996,f,98,s,22302.56
1997,f,98,s,22161.27
1998,f,98,s,22020.73
1999,f,98,s,21880.96
2000,f,98,s,21741.95
2001,f,98,s,21603.69
2002,f,98,s,21466.19
2003,f,98,s,21329.43
2004,f,98,s,21193.43
2005,f,98,s,21058.17
2006,f,98,s,20923.66
2007,f,98,s,20789.89
2008,f,98,s,20656.86
2009,f,98,s,20524.56
2010,f,98,s,20393.0
2011,f,98,s,20262.17
2012,f,98,s,20132.07
2013,f,98,s,20002.7
2014,f,98,s,19874.05
2015,f,98,s,19746.12
2016,f,98,s,19618.91
2017,f,98,s,19492.42
2018,f,98,s,19366.65
2019,f,98,s,19241.58
2020,f,98,s,19117.22
2021,f,98,s,18993.57
2022,f,98,s,18870.72
2023,f,98,s,18748.66
2024,f,98,s,18627.39
2025,f,98,s,18506.91
2026,f,98,s,18387.2
2027,f,98,s,18268.27
2028,f,98,s,18150.11
2029,f,98,s,18032.71
2030,f,98,s,17916.08
2031,f,98,s,17800.19
2032,f,98,s,17685.06
2033,f,98,s,17570.67
2034,f,98,s,17457.02
2035,f,98,s,17344.11
2036,f,98,s,17231.92
2037,f,98,s,17120.47
2038,f,98,s,17009.73
2039,f,98,s,16899.71
2040,f,98,s,16790.4
2041,f,98,s,16681.8
2042,f,98,s,16573.9
2043,f,98,s,16466.7
2044,f,98,s,16360.19
2045,f,98,s,16254.37
2046,f,98,s,16149.23
2047,f,98,s,16044.78
2048,f,98,s,15941.0
2049,f,98,s,15837.89
2050,f,98,s,15735.45
2051,f,98,s,15633.67
2052,f,98,s,15532.55
2053,f,98,s,15432.09
2054,f,98,s,15332.27
2055,f,98,s,15233.1
2056,f,98,s,15134.57
2057,f,98,s,15036.68
2058,f,98,s,14939.42
2059,f,98,s,14842.79
2060,f,98,s,14746.79
2061,f,98,s,14651.4
2062,f,98,s,14556.63
2063,f,98,s,14462.48
2064,f,98,s,14368.94
2065,f,98,s,14276.0
2066,f,98,s,14183.66
2067,f,98,s,14091.92
2068,f,98,s,14000.77
2069,f,98,s,13910.21
2070,f,98,s,13820.24
1981,f,99,s,27221.15
1982,f,99,s,27068.37
1983,f,99,s,26916.27
1984,f,99,s,26764.87
1985,f,99,s,26614.15
1986,f,99,s,26464.12
1987,f,99,s,26314.78
1988,f,99,s,26166.13
1989,f,99,s,26018.15
1990,f,99,s,25870.86
1991,f,99,s,25724.26
1992,f,99,s,25578.33
1993,f,99,s,25433.08
1994,f,99,s,25288.51
1995,f,99,s,25144.62
1996,f,99,s,25001.4
1997,f,99,s,24858.86
1998,f,99,s,24716.98
1999,f,99,s,24575.78
2000,f,99,s,24435.25
2001,f,99,s,24295.39
2002,f,99,s,24156.2
2003,f,99,s,24017.67
2004,f,99,s,23879.8
2005,f,99,s,23742.59
2006,f,99,s,23606.05
2007,f,99,s,23470.17
2008,f,99,s,23334.94
2009,f,99,s,23200.37
2010,f,99,s,23066.45
2011,f,99,s,22933.19
2012,f,99,s,22800.57
2013,f,99,s,22668.61
2014,f,99,s,22537.29
2015,f,99,s,22406.62
2016,f,99,s,22276.6
2017,f,99,s,22147.21
2018,f,99,s,22018.47
2019,f,99,s,21890.36
2020,f,99,s,21762.9
2021,f,99,s,21636.17
2022,f,99,s,21510.19
2023,f,99,s,21384.93
2024,f,99,s,21260.41
2025,f,99,s,21136.61
2026,f,99,s,21013.53
2027,f,99,s,20891.17
2028,f,99,s,20769.52
2029,f,99,s,20648.58
2030,f,99,s,20528.34
2031,f,99,s,20408.81
2032,f,99,s,20289.97
2033,f,99,s,20171.82
2034,f,99,s,20054.36
2035,f,99,s,19937.58
2036,f,99,s,19821.49
2037,f,99,s,19706.07
2038,f,99,s,19591.32
2039,f,99,s,19477.24
2040,f,99,s,19363.82
2041,f,99,s,19251.07
2042,f,99,s,19138.97
2043,f,99,s,19027.52
2044,f,99,s,18916.73
2045,f,99,s,18806.58
2046,f,99,s,18697.07
2047,f,99,s,18588.19
2048,f,99,s,18479.95
2049,f,99,s,18372.35
2050,f,99,s,18265.36
2051,f,99,s,18159.01
2052,f,99,s,18053.27
2053,f,99,s,17948.14
2054,f,99,s,17843.63
2055,f,99,s,17739.73
2056,f,99,s,17636.43
2057,f,99,s,17533.73
2058,f,99,s,17431.63
2059,f,99,s,17330.13
2060,f,99,s,17229.22
2061,f,99,s,17128.89
2062,f,99,s,17029.15
2063,f,99,s,16929.99
2064,f,99,s,16831.41
2065,f,99,s,16733.4
2066,f,99,s,16635.96
2067,f,99,s,16539.09
2068,f,99,s,16442.78
2069,f,99,s,16347.04
2070,f,99,s,16251.85
1981,f,100 and over,s,30137.43
1982,f,100 and over,s,29986.93
1983,f,100 and over,s,29837.02
1984,f,100 and over,s,29687.69
1985,f,100 and over,s,29538.94
1986,f,100 and over,s,29390.77
1987,f,100 and over,s,29243.18
1988,f,100 and over,s,29096.17
1989,f,100 and over,s,28949.74
1990,f,100 and over,s,28803.89
1991,f,100 and over,s,28658.62
1992,f,100 and over,s,28513.92
1993,f,100 and over,s,28369.8
1994,f,100 and over,s,28226.26
1995,f,100 and over,s,28083.3
1996,f,100 and over,s,27940.91
1997,f,100 and over,s,27799.09
1998,f,100 and over,s,27657.85
1999,f,100 and over,s,27517.19
2000,f,100 and over,s,27377.09
2001,f,100 and over,s,27237.57
2002,f,100 and over,s,27098.62
2003,f,100 and over,s,26960.24
2004,f,100 and over,s,26822.43
2005,f,100 and over,s,26685.19
2006,f,100 and over,s,26548.52
2007,f,100 and over,s,26412.42
2008,f,100 and over,s,26276.88
2009,f,100 and over,s,26141.91
2010,f,100 and over,s,26007.5
2011,f,100 and over,s,25873.66
2012,f,100 and over,s,25740.38
2013,f,100 and over,s,25607.66
2014,f,100 and over,s,25475.5
2015,f,100 and over,s,25343.91
2016,f,100 and over,s,25212.87
2017,f,100 and over,s,25082.39
2018,f,100 and over,s,24952.47
2019,f,100 and over,s,24823.11
2020,f,100 and over,s,24694.41
2021,f,100 and over,s,24566.39
2022,f,100 and over,s,24439.02
2023,f,100 and over,s,24312.32
2024,f,100 and over,s,24186.28
2025,f,100 and over,s,24060.88
2026,f,100 and over,s,23936.14
2027,f,100 and over,s,23812.05
2028,f,100 and over,s,23688.59
2029,f,100 and over,s,23565.78
2030,f,100 and over,s,23443.61
2031,f,100 and over,s,23322.06
2032,f,100 and over,s,23201.15
2033,f,100 and over,s,23080.87
2034,f,100 and over,s,22961.2
2035,f,100 and over,s,22842.16
2036,f,100 and over,s,22723.74
2037,f,100 and over,s,22605.93
2038,f,100 and over,s,22488.73
2039,f,100 and over,s,22372.14
2040,f,100 and over,s,22256.15
2041,f,100 and over,s,22140.77
2042,f,100 and over,s,22025.98
2043,f,100 and over,s,21911.79
2044,f,100 and over,s,21798.18
2045,f,100 and over,s,21685.17
2046,f,100 and over,s,21572.75
2047,f,100 and over,s,21460.9
2048,f,100 and over,s,21349.64
2049,f,100 and over,s,21238.96
2050,f,100 and over,s,21128.84
2051,f,100 and over,s,21019.3
2052,f,100 and over,s,20910.33
2053,f,100 and over,s,20801.92
2054,f,100 and over,s,20694.07
2055,f,100 and over,s,20586.79
2056,f,100 and over,s,20480.06
2057,f,100 and over,s,20373.88
2058,f,100 and over,s,20268.25
2059,f,100 and over,s,20163.17
2060,f,100 and over,s,20058.64
2061,f,100 and over,s,19954.64
2062,f,100 and over,s,19851.19
2063,f,100 and over,s,19748.27
2064,f,100 and over,s,19645.89
2065,f,100 and over,s,19544.04
2066,f,100 and over,s,19442.71
2067,f,100 and over,s,19341.91
2068,f,100 and over,s,19241.63
2069,f,100 and over,s,19141.88
2070,f,100 and over,s,19042.64
1981,m,0,ni,1467.78
1982,m,0,ni,1489.82
1983,m,0,ni,1409.77
1984,m,0,ni,1151.6
1985,m,0,ni,1063.39
1986,m,0,ni,1121.35
1987,m,0,ni,958.25
1988,m,0,ni,967.02
1989,m,0,ni,745.37
1990,m,0,ni,819.9
1991,m,0,ni,835.64
1992,m,0,ni,637.91
1993,m,0,ni,791.54
1994,m,0,ni,654.3
1995,m,0,ni,752.65
1996,m,0,ni,682.71
1997,m,0,ni,551.54
1998,m,0,ni,609.46
1999,m,0,ni,686.42
2000,m,0,ni,543.64
2001,m,0,ni,700.6
2002,m,0,ni,479.6
2003,m,0,ni,662.54
2004,m,0,ni,558.07
2005,m,0,ni,711.29
2006,m,0,ni,585.17
2007,m,0,ni,563.01
2008,m,0,ni,481.16
2009,m,0,ni,537.18
2010,m,0,ni,591.05
2011,m,0,ni,505.78
2012,m,0,ni,376.67
2013,m,0,ni,516.36
2014,m,0,ni,606.92
2015,m,0,ni,558.74
2016,m,0,ni,433.68
2017,m,0,ni,375.95
2018,m,0,ni,411.96
2019,m,0,ni,531.47
2020,m,0,ni,457.7
2021,m,0,ni,371.84
2022,m,0,ni,376.83
2023,m,0,ni,368.93
2024,m,0,ni,361.37
2025,m,0,ni,354.14
2026,m,0,ni,347.22
2027,m,0,ni,340.61
2028,m,0,ni,334.28
2029,m,0,ni,328.22
2030,m,0,ni,322.42
2031,m,0,ni,316.87
2032,m,0,ni,311.56
2033,m,0,ni,306.47
2034,m,0,ni,301.59
2035,m,0,ni,296.93
2036,m,0,ni,292.45
2037,m,0,ni,288.17
2038,m,0,ni,284.05
2039,m,0,ni,280.11
2040,m,0,ni,276.33
2041,m,0,ni,272.69
2042,m,0,ni,269.2
2043,m,0,ni,265.83
2044,m,0,ni,262.58
2045,m,0,ni,259.42
2046,m,0,ni,256.31
2047,m,0,ni,253.24
2048,m,0,ni,250.21
2049,m,0,ni,247.21
2050,m,0,ni,244.24
2051,m,0,ni,241.32
2052,m,0,ni,238.42
2053,m,0,ni,235.57
2054,m,0,ni,232.74
2055,m,0,ni,229.95
2056,m,0,ni,227.2
2057,m,0,ni,224.47
2058,m,0,ni,221.78
2059,m,0,ni,219.12
2060,m,0,ni,216.5
2061,m,0,ni,213.9
2062,m,0,ni,211.34
2063,m,0,ni,208.8
2064,m,0,ni,206.3
2065,m,0,ni,203.83
2066,m,0,ni,201.38
2067,m,0,ni,198.97
2068,m,0,ni,196.58
2069,m,0,ni,194.23
2070,m,0,ni,191.9
1981,m,1,ni,65.11
1982,m,1,ni,88.14
1983,m,1,ni,94.79
1984,m,1,ni,58.02
1985,m,1,ni,28.49
